,編號,土地位置建物門牌,Latitude,Longitude,交易年月日,建築完成年月,總價元,單價元平方公尺,st_range
6917,RPVNMLMKOHGGFGF58DA,新北市三重區環河北路二段２３６號十五樓,25.08125,121.4993537,1081205,1100317.0,17400000,129064.0,[]
6918,RPPOMLMKOHGGFGF08DA,新北市三重區環河北路二段２４０號十二樓,25.0812542,121.4993512,1090503,1100317.0,13940000,129496.0,[]
6919,RPQOMLRJOHGGFGF58DA,新北市三重區重陽路一段４４巷３７號二樓,25.0578777,121.4852461,1100516,701224.0,9200000,87837.0,['三重']
6920,RPXPMLLJOHGGFGF78DA,新北市三重區集美街７１號三樓,25.0536885,121.4885398,1100512,1061026.0,40000000,158334.0,['三重']
6921,RPTPMLOLNHGGFGF78DA,新北市三重區五谷王北街１７１號六樓,25.053372,121.476647,1100330,1091019.0,12880000,130001.0,[]
6922,RPPNMLPKNHGGFGF18DA,新北市蘆洲區民族路５０６號三樓,25.0902905,121.4693539,1100504,701226.0,8500000,89474.0,[]
6923,RPVNMLQKNHGGFGF88DA,新北市三重區河邊北街１９號十一樓之二,25.0666648,121.5044448,1050514,1100125.0,20500000,174631.0,[]
6924,RPUWMLMKNHGGFGF66DA,新北市三重區河邊北街１７號九樓之二,25.0648155,121.5040997,1050618,1100125.0,17680000,169820.0,['台北橋']
6925,RPVPMLNKNHGGFGF78DA,新北市三重區中央南路６９號二樓,25.0611156,121.5012927,1100508,840710.0,17800000,113767.0,['台北橋']
6926,RPVTMLMKNHGGFGF09DA,新北市三重區河邊北街１９號六樓之一,25.0666648,121.5044448,1051222,1100125.0,21680000,154860.0,[]
6927,RPXPMLMKNHGGFGF88DA,新北市三重區河邊北街１７號二十五樓之一,25.0648155,121.5040997,1050716,1100125.0,42000000,196951.0,['台北橋']
6928,RPSSMLMKNHGGFGF68DA,新北市三重區河邊北街１９號十二樓之三,25.0666648,121.5044448,1050608,1100125.0,16800000,174600.0,[]
6929,RPXQMLMKNHGGFGF98DA,新北市三重區河邊北街１７號七樓之三,25.0648155,121.5040997,1050806,1100125.0,16600000,172521.0,['台北橋']
6930,RPXVMLRLMHGGFGF37DA,新北市三重區自強路二段７４巷１號五樓,25.0699257,121.4883647,1100427,771216.0,9100000,85575.0,[]
6931,RPWRMLSLMHGGFGF96DA,新北市三重區中華路５０巷９號三樓,25.0621324,121.4821428,1100428,660428.0,8500000,98837.0,[]
6933,RPXOMLLKOHGGFEF58DA,新北市淡水區義山路一段２３號,25.1875494,121.4376145,1100512,1040430.0,11520000,61660.0,[]
6934,RPPRMLTJOHGGFEF78DA,新北市淡水區民族路３１巷７０號,25.1367872,121.4625401,1100417,860430.0,14700000,66151.0,['竹圍']
6935,RPTOMLSJOHGGFEF78DA,新北市淡水區興福寮８８巷１７６號八樓,25.166523,121.4860649,1100520,900411.0,6580000,54948.0,[]
6936,RPVPMLTJOHGGFEF56DA,新北市淡水區興福寮６６巷１１５號,25.1615961,121.4872144,1100419,980526.0,15000000,67693.0,[]
6937,RPSQMLTJOHGGFEF98DA,新北市淡水區民權路１９３號二十二樓之８,25.1329779,121.4593811,1100523,1000613.0,27350000,118270.0,['竹圍']
6938,RPVRMLSJOHGGFEF66DA,新北市淡水區新市三路一段９６號二十樓,25.1987745,121.425898,1100418,1080222.0,8850000,82375.0,[]
6939,RPRRMLSJOHGGFEF88DA,新北市淡水區新市二路二段５８號三樓,25.1953774,121.4271805,1100502,1031126.0,7450000,58276.0,[]
6940,RPVNNLNJOHGGFEF48DA,新北市淡水區新市三路一段９２號二十一樓,25.1987808,121.4258817,1100426,1080222.0,8950000,83481.0,[]
6941,RPPNNLNJOHGGFEF87DA,新北市淡水區濱海路一段１９１號十樓,25.1895312,121.4385055,1100508,1011101.0,16500000,84654.0,[]
6942,RPUVMLNJOHGGFEF09DA,新北市淡水區義山路一段２９號十樓,25.1875567,121.4376155,1100520,1040430.0,11900000,74106.0,[]
6943,RPOQMLOLNHGGFEF18DA,新北市淡水區民權路７５號五樓之１,25.138684,121.4599527,1100426,850203.0,13250000,107392.0,['竹圍']
6946,RPXOMLNKMHGGFEF58DA,新北市淡水區學府路２０５巷１弄１７號,25.1748169,121.446021,1100322,700119.0,4600000,63169.0,[]
6947,RPVOMLKKOHGGFCF08DA,新北市新店區安興路１２７之８號十樓,24.9789982,121.5147574,1100415,1050406.0,11650000,95265.0,[]
6948,RPQOMLSJOHGGFCF28DA,新北市新店區新坡一街７２之２號九樓,24.964786,121.548817,1100607,821105.0,13800000,70791.0,[]
6949,RPSNMLSJOHGGFCF38DA,新北市新店區達觀路８巷２號七樓之四,24.9432565,121.5047481,1100424,850627.0,7500000,66389.0,[]
6950,RPQPMLMJOHGGFCF77DA,新北市新店區北新路三段１６號二樓,24.9793,121.5424615,1100509,620303.0,16400000,166345.0,"['大坪林', '七張']"
6951,RPTNMLSKNHGGFCF48DA,新北市新店區安和路一段１９號十四樓之３,24.96481,121.517006,1100502,1051018.0,15000000,155633.0,[]
6952,RPPOMLLMNHGGFCF67DA,新北市新店區中正路３０７巷２１號十五樓,24.97366,121.5358454,1100511,980506.0,18380000,149808.0,[]
6953,RPVOMLRJNHGGFCF58DA,新北市新店區北宜路一段６８號十樓,24.955893,121.5386087,1100428,840127.0,16800000,121466.0,['新店']
6954,RPWOMLPJNHGGFCF48DA,新北市新店區北新路一段７６號二十八樓之８,24.9670849,121.5414393,1100424,1090706.0,34800000,228980.0,['新店區公所']
6955,RPTQMLKKOHGGFBF97DA,新北市新莊區中信街９號九樓,25.0507302,121.4513286,1100518,820205.0,6800000,111202.0,[]
6956,RPUSMLTJOHGGFBF09DA,新北市新莊區民安西路２３６巷１３號九樓,25.014244,121.4253082,1100512,1051007.0,12160000,92275.0,[]
6957,RPOTMLTJOHGGFBF58DA,新北市新莊區民安路１８８巷５號一樓之一,25.0230568,121.4247951,1100519,850203.0,7800000,138053.0,[]
6958,RPPQMLTJOHGGFBF38DA,新北市新莊區五權一路１號五樓之十,25.0652398,121.4564749,1091228,781028.0,48200000,81669.0,['新北產業園區']
6959,RPQQMLSJOHGGFBF38DA,新北市新莊區中港路１５７號十九樓之一,25.0408734,121.4550394,1100418,1080611.0,13400000,166356.0,[]
6960,RPSQMLSJOHGGFBF58DA,新北市新莊區中港路１５５號十九樓之五,25.0408695,121.4550442,1100502,1080611.0,14880000,157895.0,[]
6961,RPUQMLSJOHGGFBF78DA,新北市新莊區中港路１５５號十四樓之三,25.0408695,121.4550442,1100417,1080611.0,15100000,157166.0,[]
6962,RPSPMLSJOHGGFBF48DA,新北市新莊區五權一路１６號九樓,25.0649214,121.4571072,1100308,1091222.0,18300000,126960.0,['新北產業園區']
6963,RPTPMLSJOHGGFBF58DA,新北市新莊區五權一路２８號十二樓,25.0652522,121.4574677,1100317,1091222.0,14380000,123479.0,['新北產業園區']
6964,RPVNMLSJOHGGFBF58DA,新北市新莊區中平路１８４巷２９號十四樓,25.048005,121.444984,1100329,1071102.0,20760000,118957.0,[]
6965,RPPNMLSJOHGGFBF97DA,新北市新莊區福美街１２８巷２５號十一樓,25.0583253,121.4619643,1100408,1081106.0,18480000,157654.0,['新北產業園區']
6967,RPXNMLRJOHGGFBF68DA,新北市新莊區龍安路２２號十三樓之二,25.0219865,121.4145916,1100509,971128.0,9700000,122557.0,['迴龍']
6968,RPQOMLMJOHGGFBF57DA,新北市新莊區新樹路６０１號七樓,25.0058387,121.433278,1100426,821227.0,7800000,64559.0,[]
6969,RPVOMLLJOHGGFBF97DA,新北市新莊區福美街６２巷１７號五樓,25.0551975,121.4622705,1100515,1000608.0,16950000,130594.0,[]
6970,RPVNMLQLNHGGFBF48DA,新北市新莊區新北大道七段４４２號四樓,25.0303586,121.4128921,1100515,880409.0,5550000,98966.0,[]
6971,RPOSMLOLNHGGFBF08DA,新北市新莊區光華街６０巷１１號,25.0119357,121.428404,1100512,660201.0,7200000,133087.0,[]
6972,RPROMLLLNHGGFBF67DA,新北市新莊區中華路一段１１６巷１弄６號四樓,25.0404804,121.4528523,1100502,731229.0,11000000,94396.0,['新莊']
6973,RPQTNLKLNHGGFBF08DA,新北市新莊區新樹路６７巷４０弄９號,25.0302779,121.440834,1100423,770914.0,53500000,132695.0,[]
6974,RPVOMLNKNHGGFBF18DA,新北市新莊區中信街８４巷１號五樓,25.0533877,121.4481188,1100429,760903.0,7800000,74053.0,[]
6975,RPPQMLMKNHGGFBF67DA,新北市新莊區八德街１７號三樓,25.0224948,121.425241,1100427,830616.0,13200000,91871.0,[]
6976,RPQRMLTLMHGGFBF58DA,新北市新莊區中原路６５８號十七樓,25.0543349,121.4430701,1100424,1051007.0,35480000,149212.0,[]
6977,RPOUMLLKLHGGFBF67DA,新北市新莊區福美街６３號二十一樓,25.0582651,121.4604266,1100217,1090612.0,27500000,154121.0,['新北產業園區']
6978,RPTTMLSJOHGGFAF88DA,新北市板橋區國泰街７５巷２８弄７號二樓,25.0052514,121.4677508,1100513,670215.0,9900000,124984.0,[]
6979,RPPSMLSJOHGGFAF38DA,新北市板橋區藝文街２２７號三樓,25.0212564,121.4509556,1100405,1100325.0,12220000,115012.0,[]
6981,RPUPMLSJOHGGFAF58DA,新北市板橋區華江一路３６２號十八樓,25.033534,121.4683185,1080629,1100401.0,26500000,163803.0,[]
6982,RPWQMLSJOHGGFAF88DA,新北市板橋區華江一路３６２號十五樓,25.033534,121.4683185,1081212,1100401.0,25220000,153949.0,[]
6983,RPUOMLRJOHGGFAF38DA,新北市板橋區篤行路一段１０之３號五樓,24.995569,121.431926,1100420,960404.0,14200000,99440.0,[]
6984,RPUNMLTJOHGGFAF48DA,新北市板橋區南雅東路２７之１２號十三樓,25.005968,121.4546987,1100427,960814.0,9200000,110870.0,[]
6987,RPVONLTJOHGGFAF78DA,新北市板橋區觀光街２之４號二樓,25.015383,121.472409,1100502,671026.0,10230000,129167.0,['板新']
6988,RPQQNLTJOHGGFAF48DA,新北市土城區學府路一段７５巷１２號六樓之一,24.9878141,121.457058,1100413,820724.0,5500000,118970.0,[]
6989,RPVQMLKKOHGGFAF08DA,新北市板橋區大勇街６０號三樓,25.0165662,121.4523192,1100507,720729.0,6880000,86541.0,[]
6991,RPTNMLLKOHGGFAF67DA,新北市土城區裕華街２２號十四樓,24.99005,121.446944,1100416,1080625.0,10500000,119303.0,[]
6992,RPVPMLLKOHGGFAF08DA,新北市土城區清水路３３２號八樓,24.9855042,121.4640621,1100412,851220.0,8100000,110234.0,[]
6993,RPVQMLLJOHGGFAF08DA,新北市板橋區文化路一段１０１巷３號,25.0143035,121.4608496,1100504,800206.0,45600000,183538.0,['板橋']
6994,RPSPMLMJOHGGFAF77DA,新北市土城區莊園街１７號十七樓,24.9821897,121.445324,1100415,1080412.0,25450000,131674.0,['海山']
6995,RPXPMLRLNHGGFAF88DA,新北市板橋區廣和街１３８號四樓,24.9918935,121.4625875,1100514,880209.0,14250000,122916.0,[]
6996,RPWPMLSLNHGGFAF88DA,新北市板橋區國光路６５號十二樓,25.0182864,121.4589725,1100506,840323.0,24500000,124397.0,[]
6997,RPOSMLSLNHGGFAF38DA,新北市板橋區篤行路三段６４號十一樓,24.9863476,121.4279741,1100507,890129.0,15300000,85489.0,[]
6998,RPUPMLLMNHGGFAF08DA,新北市板橋區華江一路２０３號十五樓,25.0347033,121.4725316,1090821,1091117.0,19000000,127090.0,[]
7000,RPWPMLPLNHGGFAF58DA,新北市土城區莊園街４５號九樓,24.9810234,121.4483735,1100415,1080412.0,23330000,122977.0,['海山']
7001,RPTNNLOKNHGGFAF97DA,新北市板橋區文化路一段３０９之１８號六樓,25.0198695,121.4656391,1100430,950109.0,27200000,149393.0,[]
7002,RPWOMLRKNHGGFAF58DA,新北市板橋區莊崑路９１號,24.9988778,121.4322008,1100315,1070817.0,20220000,110207.0,[]
7003,RPXOMLTKNHGGFAF88DA,新北市土城區學成路１１９號九樓,24.9890868,121.4494644,1100412,1050704.0,23680000,157730.0,['海山']
7005,RPXSMLRKLHGGFAF88DA,新北市板橋區藝文街１７３號五樓,25.0212564,121.4509556,1070903,1100127.0,12050000,124087.0,[]
7006,RPSOMLRKLHGGFAF97DA,新北市板橋區縣民大道一段１２３號四樓,25.0062563,121.4571666,1100316,1090825.0,14750000,175178.0,['府中']
7007,RPXPMLMKMHGGFAF18DA,新北市板橋區永豐街４９巷２２號十六樓,25.0180723,121.4733615,1100405,1060811.0,30030000,168548.0,['板新']
7008,RPVNMLKMMHGGFAF77DA,新北市板橋區長江路二段１９２號九樓,25.0320576,121.46728,1100430,870109.0,14700000,127209.0,[]
7009,RPWTMLKLMHGGFAF38DA,新北市土城區日和街１５號二十二樓,24.9840393,121.4426315,1100413,1081120.0,20600000,117467.0,[]
7010,RPUUMLOKNHGGFAF68DA,新北市土城區延平街１３號三樓,24.9908791,121.4681343,1100510,731006.0,8250000,92738.0,[]
7011,RPWOMLKLNHGGFAF97DA,新北市板橋區和平路１７８號二樓,24.9956311,121.4636118,1100508,790629.0,15000000,116369.0,[]
7012,RPSSMLRJNHGGFAF48DA,新北市土城區明德路一段２４０巷２６弄９號五樓,24.9782455,121.4604632,1100314,830301.0,10400000,104902.0,[]
7013,RPVRMLLKNHGGFAF18DA,新北市土城區金安街１１之２號五樓,24.9643873,121.4211476,1100508,1030509.0,11550000,81395.0,['頂埔']
7014,RPXSMLLKNHGGFAF48DA,新北市土城區莊園街１３號十四樓,24.9821897,121.445324,1100414,1080412.0,15050000,151302.0,['海山']
7015,RPUPMLQLNHGGFAF48DA,新北市板橋區文化路一段３６６號二十三樓之７,25.0234851,121.4696316,1100512,990715.0,15100000,181796.0,"['新埔民生', '新埔']"
7016,RPRQMLQLNHGGFAF28DA,新北市板橋區中山路一段１６８號七樓,25.0124239,121.467166,1100414,991217.0,94980000,239387.0,['板橋']
7018,RPSQMLMJOHGGFAF87DA,新北市土城區中央路三段１１６巷１１號十六樓,24.9666359,121.4349617,1100506,820722.0,10600000,98476.0,['永寧']
7019,RPROMLLKOHGGFAF57DA,新北市板橋區民生路三段３１５號四樓之５,25.0311084,121.4630993,1100510,950914.0,17600000,120921.0,[]
7020,RPPTMLKKOHGGFAF77DA,新北市板橋區富山街１３巷２之１號,25.0217626,121.4781604,1100508,621103.0,10200000,121083.0,[]
7022,RPXSMLKKOHGGFAF48DA,新北市板橋區中興路２６號五樓,25.007863,121.455238,1090226,730216.0,6000000,87732.0,['府中']
7023,RPXRMLKKOHGGFAF38DA,新北市板橋區四川路一段２２１號,25.0032047,121.4601645,1100512,690109.0,59780000,171486.0,[]
7024,RPUPMLKKOHGGFAF87DA,新北市土城區學士路３３巷１７號九樓,24.9819193,121.4533751,1100328,841223.0,17280000,97073.0,[]
7025,RPTOMLSJOHGGFAF38DA,新北市板橋區華江一路３６０號七樓,25.0335413,121.4683423,1080721,1100401.0,16800000,162055.0,[]
7026,RPSPMLSJOHGGFAF38DA,新北市板橋區華江一路３５０號十樓,25.0337316,121.4684034,1081202,1100401.0,28290000,164078.0,[]
7027,RPVOMLSJOHGGFAF58DA,新北市板橋區華江一路３７２號二十樓,25.0334972,121.4681996,1080630,1100401.0,24500000,164644.0,[]
7028,RPWOMLSJOHGGFAF68DA,新北市板橋區華江一路３７２號四樓,25.0334972,121.4681996,1080916,1100401.0,23360000,156948.0,[]
7029,RPPPMLSJOHGGFAF08DA,新北市板橋區華江一路３７２號十七樓,25.0334972,121.4681996,1080803,1100401.0,24000000,164274.0,[]
7030,RPQPMLSJOHGGFAF18DA,新北市板橋區華江一路３６０號二樓,25.0335413,121.4683423,1080914,1100401.0,16770000,163602.0,[]
7033,RPOVMLPKOHGGFAF38DA,新北市土城區中央路二段１４９巷１０弄２號三樓之一,24.9765696,121.4426287,1100522,811119.0,3580000,123109.0,['土城']
7034,RPQRMLRJNHGGFBF28DA,新北市新莊區信華六街１５號十九樓,25.0446535,121.4414321,1100314,1020503.0,10350000,107770.0,[]
7035,RPUNMLQJNHGGFBF18DA,新北市新莊區中港路５３１巷５２號九樓,25.0516577,121.4509155,1100417,920831.0,15300000,119712.0,[]
7036,RPUNMLPKNHGGFBF18DA,新北市新莊區立信三街２５之９號二樓,25.050209,121.4428329,1100430,950125.0,15000000,112757.0,[]
7037,RPOOMLQLNHGGFBF87DA,新北市新莊區中正路６９４巷３３號七樓,25.0283853,121.4184967,1100502,1050607.0,13580000,118048.0,['丹鳳']
7038,RPXPMLLJOHGGFBF28DA,新北市新莊區後港一路３１巷１弄１號二樓,25.026211,121.425125,1100408,770812.0,11150000,69827.0,['丹鳳']
7039,RPROMLOJOHGGFBF87DA,新北市新莊區新北大道七段７１２號六樓,25.0262848,121.4124002,1100522,860214.0,8400000,81927.0,[]
7040,RPXSMLSJOHGGFBF66DA,新北市新莊區昌智路６０號六樓,25.0562622,121.4579575,1100424,1091127.0,15500000,146937.0,[]
7041,RPPTMLSJOHGGFBF58DA,新北市新莊區榮華路二段１１５號七樓,25.0556812,121.447321,1100508,1081216.0,13500000,151268.0,[]
7042,RPQTMLSJOHGGFBF68DA,新北市新莊區榮華路二段１１５號十二樓,25.0556812,121.447321,1100507,1081216.0,13000000,149213.0,[]
7043,RPRTMLSJOHGGFBF78DA,新北市新莊區榮華路二段１０９號十二樓,25.0555135,121.4475456,1100110,1081216.0,12000000,146130.0,[]
7044,RPURMLSJOHGGFBF88DA,新北市新莊區昌智路６０號三樓,25.0562622,121.4579575,1100424,1091127.0,15980000,155919.0,[]
7045,RPVRMLSJOHGGFBF98DA,新北市新莊區昌智路５８號八樓,25.0562622,121.4579575,1100423,1091127.0,16300000,155071.0,[]
7046,RPQSMLSJOHGGFBF58DA,新北市新莊區昌智路５２號三樓,25.0562684,121.4584362,1100505,1091127.0,16150000,146042.0,[]
7047,RPSNMLTJOHGGFBF38DA,新北市新莊區思明街５號五樓,25.0354189,121.4555571,1100507,791207.0,6850000,71976.0,['新莊']
7048,RPVNMLLKOHGGFBF97DA,新北市新莊區思源路２８７巷１弄１０號,25.048004,121.4590612,1100419,661103.0,13300000,162771.0,['幸福']
7049,RPOOMLLKOHGGFBF37DA,新北市新莊區泰順街３３巷３號三樓,25.0425551,121.445954,1100512,630720.0,7000000,101215.0,[]
7050,RPSRMLMKNHGGFCF18DA,新北市新店區中央路１７３號十六樓,24.9724707,121.529716,1100512,1011114.0,41080000,158206.0,['小碧潭']
7051,RPSNMLRLNHGGFCF38DA,新北市新店區寶橋路８５巷４３號三樓,24.9765637,121.5448326,1100502,660707.0,13000000,184032.0,['七張']
7052,RPROMLSLNHGGFCF48DA,新北市新店區僑信路１２１巷１９號,24.9461894,121.5012123,1100428,750519.0,10880000,83964.0,[]
7053,RPTOMLOJOHGGFCF18DA,新北市新店區安興路５號地下一層之６,24.9683427,121.5146943,1100512,840513.0,8580000,33939.0,[]
7054,RPWOMLKKOHGGFCF18DA,新北市新店區安祥路９７巷８０號四樓,24.9621263,121.4799178,1100514,970319.0,8000000,65168.0,[]
7057,RPPRMLSJOHGGFEF68DA,新北市淡水區自強路１２４巷３２號,25.1324812,121.4653345,1100515,870718.0,16300000,124621.0,[]
7058,RPSPMLSJOHGGFEF78DA,新北市淡水區北新路１８２巷５弄４８號四樓之１,25.1773765,121.4490983,1100505,780310.0,2400000,52083.0,[]
7059,RPRRMLRJOHGGFEF78DA,新北市淡水區淡金路２３號二十五樓之８,25.1604645,121.4561966,1100529,970909.0,4790000,85935.0,[]
7060,RPUOMLLKOHGGFEF28DA,新北市淡水區八勢路５０巷６１號二十一樓,25.1503385,121.4625101,1100505,1060602.0,25800000,121366.0,[]
7061,RPVSMLQKOHGGFEF66DA,新北市淡水區中正東路一段６３之１號四樓,25.1625184,121.4531261,1100516,1011121.0,5650000,81318.0,[]
7062,RPRNMLPLMHGGFGF38DA,新北市三重區三民街１５５巷４２號四樓,25.065382,121.484669,1100425,700404.0,7100000,88750.0,[]
7063,RPTSMLRLMHGGFGF66DA,新北市三重區環河北路二段２２６號十一樓,25.0812395,121.4993598,1081123,1100317.0,12200000,130942.0,[]
7064,RPTSMLQJNHGGFGF09DA,新北市蘆洲區中山二路３００巷５號五樓,25.0768835,121.4684029,1100425,910702.0,16100000,92833.0,[]
7066,RPSPMLRKNHGGFGF88DA,新北市三重區環河北路二段２３６號三樓,25.08125,121.4993537,1081103,1100317.0,16430000,122371.0,[]
7067,RPTQMLRKNHGGFGF09DA,新北市三重區環河北路二段２３８號十三樓,25.0803225,121.4994934,1081222,1100317.0,12290000,132059.0,[]
7068,RPSOMLSKNHGGFGF88DA,新北市三重區環河北路三段５２６號五樓,25.091353,121.4895311,1100513,980121.0,19180000,106936.0,[]
7069,RPPRMLSKNHGGFGF88DA,新北市三重區長元街１００之７號十五樓,25.0667874,121.502809,1100426,1020806.0,18680000,125209.0,['台北橋']
7070,RPQOMLOLNHGGFGF38DA,新北市蘆洲區長榮路３５５號九樓,25.087995,121.4592916,1100506,970410.0,24900000,119625.0,[]
7071,RPPTMLNJOHGGFGF58DA,新北市三重區過圳街７巷３６號八樓,25.0598934,121.4903772,1100518,1000426.0,9000000,170100.0,['菜寮']
